title,reply
내가 실제로 구입한 갤럭시 S23은 무엇일까? 현재 이슈되는 화면 불량 체크하기,카메라만 보고 울트라 갔어요 이전이 21울트라였는데 확실히 다르긴함 그리고 이전에 한번 켜면 손난로되던 게임도 은은하게 실행되는거보니 감동임
내가 실제로 구입한 갤럭시 S23은 무엇일까? 현재 이슈되는 화면 불량 체크하기,"이러나 저러나 이제 센서 크기 좀 키워야 할 때가 아닌가 싶네요.최신 기종인데 아직도 DXO벤치에서는 10등 밖에 못했더군요.2년전 나온 아이폰13프로보다도 점수가 낮고, 역시 같은 21년식인 화웨이나 샤오미 조차 못이기는건 좀 그렇네요."
내가 실제로 구입한 갤럭시 S23은 무엇일까? 현재 이슈되는 화면 불량 체크하기,"저는 S22 한창 GOS 이슈 나온 후에 할인을 많이 할 당시에, 70만원 초반대까지 떨어진 자급제 폰을 싸게 사서 큰 불만 없이 잘 쓰고 있습니다~ "
내가 실제로 구입한 갤럭시 S23은 무엇일까? 현재 이슈되는 화면 불량 체크하기,노트 있을 때 노트만 쓴 입장으로 기본형보다는 울트라가 땡기긴한데... 플립으로 갈아타고 나서 펜이 없는게 살짝 불편하기도 했고요. 지금 플립에 만족하고 있어서 s23은 고민안했지만 만약 바형 스마트폰으로 돌아간다면 아이폰 아니면 펜있는 폰으로 갈것같아요.
내가 실제로 구입한 갤럭시 S23은 무엇일까? 현재 이슈되는 화면 불량 체크하기,노트만 쓰던 사람인데 잘 사용중이던 노트10이 최근에 망가져서 울며겨자먹기로 s23U 샀습니다... 확실히 배터리도 오래가고 성능도 뛰어나서 만족스럽긴 합니다만 사실 전 최신성능같은 건 딱히 필요치 않아서 슬프네요... sns도 안 하는데 사진 성능이 아무리 좋아봤자...ㅠㅠ 노트 부활 간절히 기도해봅니다
내가 실제로 구입한 갤럭시 S23은 무엇일까? 현재 이슈되는 화면 불량 체크하기,s23 울트라는 진짜 덕질에 최적화 된 폰인듯… 대포 카메라랑 비슷한 망원 기능에 핸드폰이라 시큐한테 잡히진 않으면서 가볍기까지…
내가 실제로 구입한 갤럭시 S23은 무엇일까? 현재 이슈되는 화면 불량 체크하기,근데 진짜 이번 시리즈 오랜만에 잘 나온 느낌임… 앱등이인데 갈아타고 싶은 마음이 플립 다음으로 다시 느껴짐…
내가 실제로 구입한 갤럭시 S23은 무엇일까? 현재 이슈되는 화면 불량 체크하기,갤럭시 폼 미쳤다. S22에서는 게임 옵티마이징 서비스로 미치게 하고 이번엔 받자마자 서비스센터 방문이라니... 이번엔 나름 디자인 잘했던데... 흐음... 왜이럴까.. 한국의 모 대기업처럼 되는거 아닐까 하는 불안감이 엄습합니다. 삼성... 유튜브에 리뷰도 하고 블로그에 폴드2?부터 리뷰 하면서 응원하고 있는데 애플만큼 성능도 따라잡았다면서… 이런 소소한것에 짜증나게 하다니… 힘좀 내세요. 할 쑤 이짜녀!!??? (그래서 전 안정적인 애픍... 아이폰 14프로.. 으억! )
내가 실제로 구입한 갤럭시 S23은 무엇일까? 현재 이슈되는 화면 불량 체크하기,노트20울트라에서 S23울트라로 넘어왔는데 상당히 만족스럽습니다! 이번엔 자급제로 구매했는데 역시 자급제는 자급제입니다. 너무 좋습니다!
내가 실제로 구입한 갤럭시 S23은 무엇일까? 현재 이슈되는 화면 불량 체크하기,"S10 5G 쓰다가 사전예약으로 23기본형 샀음 삼성매장서 세개제품 모두 봤었는데 그립감은 기본이 좋고 무엇보다 작은가방에도 무난하게 넣어다닐수 있을것 같아 선택~
14일 개통하고 5일째 사용중   
신랑은 울트라로 선택~ 
우린 갤럭시가 낫더라~~~"
내가 실제로 구입한 갤럭시 S23은 무엇일까? 현재 이슈되는 화면 불량 체크하기,"S22기본에서 S23기본으로 갈아탔습니다. 무엇보다 배터리가 늘어서 너무 쾌적하고, 더욱이 뜨거워지지 않아서 만족하고 있습니다 ㅎㅎ"
내가 실제로 구입한 갤럭시 S23은 무엇일까? 현재 이슈되는 화면 불량 체크하기,저는 S10 쓰다가 배터리도 최근에 갈았다가 디스플레이 깨지는 바람에 23U 샀습니다. 폰이 커지고 무거워서 어색한데 최-신- 폰이 좋긴 좋네요 ㅋㅋㅋ 없섭 영상 기대해보겠습니다
내가 실제로 구입한 갤럭시 S23은 무엇일까? 현재 이슈되는 화면 불량 체크하기,문득 궁금한 부분인데 잇섭님이 받는 택배 박스를 한 달간 모아서 팔면 얼마나 나올까요?
내가 실제로 구입한 갤럭시 S23은 무엇일까? 현재 이슈되는 화면 불량 체크하기,갤 10에서 존버하다가 s23+ 넘어왔는데 너무 만족중입니다! 기존에 21 22 넘어가려고 간보고있다가 문제가 하나씩 생기더라구요.. 결국 5년차 존버하다가 번인도 생기고 배터리도 수명이 끝나가는지 유튜브 1시간만봐도 40퍼나 줄길래 속는셈치고 23+ 예구했습니다. 결과는 대만족이네요 말이 많았던 렘8기가 용량도 갤10이랑 똑같아서 신경안쓰이고 무엇보다 라이트기능쓰고 유튜브보는데 배터리가 안줍니다! 과장 좀보태서 2시간보는데 8퍼?정도 줄더라고요 매우 만족! 문제생길까봐 한두달 더 존버하시는분들 보고 문제없으시면 꼭 바꾸는걸 추천드립니다 굳!
내가 실제로 구입한 갤럭시 S23은 무엇일까? 현재 이슈되는 화면 불량 체크하기,그래도 이런 게 이슈가 될 정도라니 폰이 이번에 진짜 잘 빠지긴 했음.. 솔직히 이번에도 뒤통수 맞을 줄 알았는데 이 정도면 괜찮은 거 같음
내가 실제로 구입한 갤럭시 S23은 무엇일까? 현재 이슈되는 화면 불량 체크하기,이번에 카메라 화소수 업그레이드보다 동영상촬영에서 확실히 괜찮아졌다라고 판단해도될까요? 사진은 늘 괜찮게 잘나와주는건 알고있었는데 항상 고민스러웠던게 동영상촬영이었거든요 짐벌을 항상 가지고 다니는게 아니라서
내가 실제로 구입한 갤럭시 S23은 무엇일까? 현재 이슈되는 화면 불량 체크하기,"성능,배터리가 아쉬워서 S22울에서 S23울로 넘어갔는데 전 불량도 피해서 매우 만족스럽네요...다른것도 좋지만 배터리가 진짜..."
내가 실제로 구입한 갤럭시 S23은 무엇일까? 현재 이슈되는 화면 불량 체크하기,"s20 FE에서 23+로 넘어왔는데 신세계 경험중입니다. ㅎㅎㅎ
확실히 빠릿 빠릿 카메라 완전 좋고 ㅎㅎㅎ"
내가 실제로 구입한 갤럭시 S23은 무엇일까? 현재 이슈되는 화면 불량 체크하기,"노트9쓰다가 s23울트라로 바꿨는데 만족스러워요ㅠ
2월 생산 제품인데 저도 화면이 살짝 눌렸더라구요. 크게 티안나서 그냥  사용하고 있어요.
확실히 게임 돌리는데 뜨거워지지도 않고, 카메라도 너무 행복합니다♡"
내가 실제로 구입한 갤럭시 S23은 무엇일까? 현재 이슈되는 화면 불량 체크하기,"성지에서 22플러스 전 아주 잘쓰고있습니다.
디자인이 역대급 무광 으로 나온것도 있구
애플에 꿀리지 않고 단 카메라  디자인은 ㅜㅜ 
23으로 절대 돈쓰고 안넘어감 ㅎ"
내가 실제로 구입한 갤럭시 S23은 무엇일까? 현재 이슈되는 화면 불량 체크하기,근접 촬영시 중앙 제외한 도넛형태로 초점 못잡고 블러 발생하는 결함이 있는데 이거도 한번 짚어주시면 좋을거같습니다
내가 실제로 구입한 갤럭시 S23은 무엇일까? 현재 이슈되는 화면 불량 체크하기,"S23 플러스 쓰는데 아이폰같은 느낌이 듬.
무슨소리냐면 일단 뒷면이랑 옆면이 잡았을때 아이폰 그립감과 소재 느낌이고 화면도 동그랗고 느낌이 아이폰과 닮았음. 그리고 배터리 성능이 다른 스마트폰 쓸때보다 체감이 많이 느껴질정도로 잘 안달음. 결과적으로 너무 만족스러움."
내가 실제로 구입한 갤럭시 S23은 무엇일까? 현재 이슈되는 화면 불량 체크하기,"20+ 그저께 까지 잘 쓰다가
23울트라로 넘어왔고 서브폰으로 플립3을 아주 잘 쓰다가 23 e심으로 통합.
20+는 비상용폰으로 남겨두고 플립3은 민팃에서 추가보상 받고 잘 팔았음.

그래도 이번작 기계평이 좋아놔서 좋은 세대교체라고 생각되네요"
내가 실제로 구입한 갤럭시 S23은 무엇일까? 현재 이슈되는 화면 불량 체크하기,아이폰 3gs부터 지금 14프로 쓰는 진성 앱등이인데 와이프 폰 23울트라로 바꿔줬는데 좀 만져보니 처음으로 갤럭시 써보고 싶다는 생각 듬.. 진짜 이번에 잘 나오긴 잘 나온듯 합니다
내가 실제로 구입한 갤럭시 S23은 무엇일까? 현재 이슈되는 화면 불량 체크하기,"유독 갤럭시에서 만큼 흠집 , 오류에대해서 유저분들의 평가잣대가 높은것같네요... 완벽하면 문제없는일이긴하지만요"
내가 실제로 구입한 갤럭시 S23은 무엇일까? 현재 이슈되는 화면 불량 체크하기,"오프매장을 이리저리 알아보고 구매했는데 섭님이랑 유사하게 삼성디지털프라자에서 울트라 라벤더 모델 구매를 했네요.
다만 저는 8일에 사전구매 신청하고 13일 오후에 수령을.. 확실히 이번에는 복불복이 심한거 같네요"
내가 실제로 구입한 갤럭시 S23은 무엇일까? 현재 이슈되는 화면 불량 체크하기,노트20 일반 모델에서 이제 작은 제품을 원하게 되어 보면 볼수록 S23 기본형이 땡기는데 물론 세대 차이는 나겠지만 어떨까요?!
내가 실제로 구입한 갤럭시 S23은 무엇일까? 현재 이슈되는 화면 불량 체크하기,"배터리가 s22u때보다 s23u가 2배는 더 오래갑니다.
게임해도 발열도 별로 없고요 
이건 혁명입니다."
내가 실제로 구입한 갤럭시 S23은 무엇일까? 현재 이슈되는 화면 불량 체크하기,"삼성은 진짜 as걱정 하나도 할 필요없음
특히 핸드폰! 대응도 좋고 메뉴얼도 소비자에게 유리하게 잡혀있는 편이더라고요
이부분에선 정말 삼성이 최고인거같음!"
내가 실제로 구입한 갤럭시 S23은 무엇일까? 현재 이슈되는 화면 불량 체크하기,지금은 갤럭시를 쓰지만 애플페이 정식출시하고 C타입 적용만 된다면 그땐 갤럭시에서 아이폰으로 생각해봐야겠네요 ㅎㅎ
내가 실제로 구입한 갤럭시 S23은 무엇일까? 현재 이슈되는 화면 불량 체크하기,노트20쓰다가 넘어왔는데 화면이 조금 더 커진 노트20같은 느낌이에요. 아직 사진을 많이 찍지 않아서 크게 차이를 잘 못 느끼는 것 같기는 해요. 그리고 뜬금 없지만 혹시 소니 블투 이어폰 WF-1000XM4 제품 리뷰해주실 수 있나요? 버즈 쓰다가 넘어가 볼까 하는데 고민중인데 잇섭님 리뷰가 궁금합니다!
내가 실제로 구입한 갤럭시 S23은 무엇일까? 현재 이슈되는 화면 불량 체크하기,"7일에 결제하고 13일에 받았는데 대만족중 넘 좋다!(가격은 안 좋음) 울트라 엣지 거의 없어서 굿  노트20쓰다 기본 보니까 넘 작아서 울트라..ㅎ
삼닷전용 색으로 라임! 꿀떡에디션으로 카키.땡겻는데 라임이 더 좋아서 삼닷으로.
저번애 잘 안 뜯기는거 보고 그냥 커터칼 쓱 했는데"
내가 실제로 구입한 갤럭시 S23은 무엇일까? 현재 이슈되는 화면 불량 체크하기,"작은폰 + 512기가를 몇년째 원하고있었는데 
몇달전에  못참고 아이폰14프로때 통화녹음 포기하고 애플로 넘어갈까하다가 참았는데 
이번에 s23이 512로 나와서 고민도없이 바로 구매했는데 성능이나 디자인까지 잘나와줘서 너무만족스럽네요"
내가 실제로 구입한 갤럭시 S23은 무엇일까? 현재 이슈되는 화면 불량 체크하기,갤S8+ 쓰다가 S23U 갈아탔는데요 넘 만족스럽습니다 자급제로 구매했는데 이번작 구미를 당기게 한것은 512gb 업글과 12%할인에 확 반해서 바로 구매했습니다
내가 실제로 구입한 갤럭시 S23은 무엇일까? 현재 이슈되는 화면 불량 체크하기,"S22 노말 사전예약했던 흑우입니다. 게임 1초도 안한 라이트 유전데, 발열때문에 일년동안 괴로워서 s23 사전예약을 또 했습니다. 22를 되팔아도 한 20만원정도 손해볼것 같은데, 23써보니 그냥 속시원해요. 발열도 별로없고, 배터리도 좀더 오래가서 충분히 납득 합니다. 근데 첨부터 22를 이래 만들어줬다면 이런경우가 아예없었을건데.."
내가 실제로 구입한 갤럭시 S23은 무엇일까? 현재 이슈되는 화면 불량 체크하기,뭔가 크게 디자인적으로 달라진게 없는거 같은데 왤캐 이쁜거지 s23
내가 실제로 구입한 갤럭시 S23은 무엇일까? 현재 이슈되는 화면 불량 체크하기,"s8+쓰다 메인보드 망가저서 공기계 s10+ 2개월 쓰다가 s23+ 나오자 마자 샀는데 만족합니다. 일단 디자인이 제가 썻던 폰이랑 달라서 새로운데 게임 할때 좋아졌다고 하시는데 저는 왜 s10+보다 끊기는 것 같아 조금 걸리네요
게임들이 최적화가 덜됐다고 믿긴 하는데 모르겠네요 긱벤치5도 싱글 1500 멀티4700때라 양품 같은데 모르겠네요..."
내가 실제로 구입한 갤럭시 S23은 무엇일까? 현재 이슈되는 화면 불량 체크하기,S23울트라 쓰면서 잇섭님처럼 하단부 똑같은지 봤는데 미세하게 있지만 신경쓰일정도로 되어있지는 않더라구요 엣지가 전보다 줄어들면서 측면이 두꺼워져서인지 그립감?도 괜찮더라구요
내가 실제로 구입한 갤럭시 S23은 무엇일까? 현재 이슈되는 화면 불량 체크하기,잇섭님영상 보니까 6~7월당에 폰을 교체를 하려고 하는데 S22나 S23기본형으로 바꾸려고 생각했는데 너무걱정되네요. 저는 한번 신경이쓰면 계속 신경이 쓰이는성격이라서 눕였을때 계속 보인다면 사용 하기 힘들것 같아요. 이런이슈 영상을 보지말걸 하는 후회가 되긴 하네요. 아마 저는 A54나 A34를 구매를 할생각입니다. 무선충전이안되는건만 빼면은 S시리즈보다는 괜찮아 보이기도하고 제가 플립3때 필름과 프래임 외부뒤판때문애 교체를 많이 무상으로교체도 받기도하고 또 사용도 많이 안하고 대부분 노트북으로 사용을해서요.
